distance (mm),height (um)
0.472643262,1.161462387
0.474111098,1.133232133
0.475578935,1.085007595
0.477046771,1.035835363
0.478514607,0.9695171907
0.479982443,0.8984083138
0.481450279,0.8233405659999999
0.482918116,0.7924556379000001
0.484385952,0.770913889
0.485853788,0.7523323506
0.487321624,0.7394043563
0.488789461,0.7368773001
0.490257297,0.750214328
0.491725133,0.7250684708999999
0.493192969,0.6754912366
0.494660805,0.668082918
0.496128642,0.6433765171
0.497596478,0.6219066561
0.499064314,0.6205978059
0.50053215,0.6334181834
0.501999986,0.6532207635
0.503467823,0.6760647963
0.504935659,0.6995981176
0.506403495,0.7048126246
0.507871331,0.7003679521
0.509339168,0.7054759608000001
0.510807004,0.7213350279999999
0.51227484,0.7360387146
0.513742676,0.762643236
0.515210512,0.8119761664999999
0.516678349,0.8771778295
0.518146185,0.9494714294000001
0.519614021,1.01776558
0.521081857,1.076372199
0.522549694,1.138554016
0.52401753,1.1425857510000001
0.525485366,1.109728061
0.526953202,1.070389191
0.528421038,1.0526122150000001
0.529888875,1.046542642
0.531356711,1.044361558
0.532824547,1.049400328
0.534292383,1.063640316
0.535760219,1.068198034
0.537228056,1.0797876940000002
0.538695892,1.0874935940000001
0.540163728,1.089271757
0.541631564,1.089947527
0.543099401,1.096574433
0.544567237,1.100212617
0.546035073,1.097237942
0.547502909,1.0836570779999999
0.548970745,1.074093841
0.550438582,1.064256425
0.551906418,1.0399668059999998
0.553374254,1.007764641
0.55484209,0.9763745554
0.556309927,0.9951416398
0.557777763,1.009657249
0.559245599,0.995974481
0.560713435,0.982600264
0.562181271,0.9557233467
0.563649108,0.9378912648000001
0.565116944,0.9183842897
0.56658478,0.9398061718
0.568052616,0.9758169042
0.569520452,1.001914595
0.570988289,1.022412192
0.572456125,1.035384318
0.573923961,1.034980362
0.575391797,1.0331298389999999
0.576859634,1.042705375
0.57832747,1.05237366
0.579795306,1.073831693
0.581263142,1.109662594
0.582730978,1.091622144
0.584198815,1.045964074
0.585666651,0.9866983692
0.587134487,0.91595076
0.588602323,0.8595318589
0.59007016,0.8148174970000001
0.591537996,0.7839110702000001
0.593005832,0.7401746455
0.594473668,0.7151217808
0.595941504,0.7346778462
0.597409341,0.7549225735999999
0.598877177,0.7766462076
0.600345013,0.7957157967
0.601812849,0.8116263486999999
0.603280685,0.8096367824
0.604748522,0.7974534718999999
0.606216358,0.7793738261
0.607684194,0.7581074223000001
0.60915203,0.6957833454
0.610619867,0.6162353251
0.612087703,0.5813371406
0.613555539,0.5767716829
0.615023375,0.5707710012
0.616491211,0.5578839487
0.617959048,0.5403882433
0.619426884,0.5386539248000001
0.62089472,0.5511169284
0.622362556,0.5737657536
0.623830393,0.5995241208
0.625298229,0.6258384916999999
0.626766065,0.6581999746
0.628233901,0.6927859416
0.629701737,0.7555131563
0.631169574,0.8175436917
0.63263741,0.8526809059
0.634105246,0.8757955828
0.635573082,0.8857548676
0.637040918,0.8963879304
0.638508755,0.9043022617
0.639976591,0.9029377638
0.641444427,0.8971685983
0.642912263,0.8888286412
0.6443801,0.8811499318999999
0.645847936,0.8731350845
0.647315772,0.8929135705
0.648783608,0.9433812266999999
0.650251444,0.9615276374999999
0.651719281,0.9589983043
0.653187117,0.9548530851
0.654654953,0.9546247676
0.656122789,0.9561662871
0.657590626,0.9542513921
0.659058462,0.9482504328
0.660526298,0.9418312165
0.661994134,0.9420750707
0.66346197,0.9464235615
0.664929807,0.9550145793
0.666397643,0.9651478129
0.667865479,0.9753631974
0.669333315,0.9868518616999999
0.670801151,0.9964642866000001
0.672268988,1.002250091
0.673736824,0.9916230450000001
0.67520466,0.9819356777
0.676672496,0.9657123426
0.678140333,0.9543537848
0.679608169,0.9538957365
0.681076005,0.9493233222999999
0.682543841,0.9320071286
0.684011677,0.9097417626000001
0.685479514,0.8938951314
0.68694735,0.8651689751
0.688415186,0.826049955
0.689883022,0.7700558384
0.691350859,0.7063012258
0.692818695,0.6857899917
0.694286531,0.6821833225
0.695754367,0.7106136856
0.697222203,0.7464528801
0.69869004,0.7895257421
0.700157876,0.8153992461
0.701625712,0.8120770976999999
0.703093548,0.7975363125
0.704561385,0.7992114987
0.706029221,0.8140686960000001
0.707497057,0.8259887373
0.708964893,0.8382298628
0.710432729,0.8407950917
0.711900566,0.8331046505
0.713368402,0.7998016349
0.714836238,0.7609657714
0.716304074,0.7189797327999999
0.71777191,0.6835741061999999
0.719239747,0.6568162944
0.720707583,0.6566116337
0.722175419,0.6674539099
0.723643255,0.6829511022
0.725111092,0.7161395770000001
0.726578928,0.7619906718
0.728046764,0.8015351266999999
0.7295146,0.8236165619
0.730982436,0.8334608087
0.732450273,0.8420168516
0.733918109,0.8603487910000001
0.735385945,0.8730381118
0.736853781,0.8842999638
0.738321618,0.891295108
0.739789454,0.8949060435
0.74125729,0.903568223
0.742725126,0.914526705
0.744192962,0.9266711669
0.745660799,0.9286462972
0.747128635,0.9242583433999999
0.748596471,0.9229813883000001
0.750064307,0.9334326938
0.751532143,0.9483617861
0.75299998,0.9482923369
0.754467816,0.9450610014999999
0.755935652,0.9403184085
0.757403488,0.9262008558
0.758871325,0.9060334775
0.760339161,0.8983658264
0.761806997,0.8645525785
0.763274833,0.8261627941
0.764742669,0.7891544235
0.766210506,0.7590096936
0.767678342,0.7499942400999999
0.769146178,0.7843612774
0.770614014,0.8195211299
0.772081851,0.8563222935
0.773549687,0.8632665584
0.775017523,0.855464806
0.776485359,0.8521283886
0.777953195,0.8670973543
0.779421032,0.8878764874
0.780888868,0.9044121345
0.782356704,0.9159128247999999
0.78382454,0.9185015164
0.785292376,0.9125665011999999
0.786760213,0.9032970173
0.788228049,0.8836515998
0.789695885,0.8586758258
0.791163721,0.8313683489
0.792631558,0.8061684917999999
0.794099394,0.7942423028
0.79556723,0.7979260488
0.797035066,0.8036639495
0.798502902,0.8156715563
0.799970739,0.8307528391
0.801438575,0.8481646329
0.802906411,0.8604641941
0.804374247,0.8800556059000001
0.805842084,0.9060786138
0.80730992,0.911141122
0.808777756,0.9124354011
0.810245592,0.9093356937
0.811713428,0.8905788367
0.813181265,0.8763082515
0.814649101,0.8777592146
0.816116937,0.8798199533
0.817584773,0.8673728272
0.819052609,0.8617147536
0.820520446,0.8603987864
0.821988282,0.8710035648000001
0.823456118,0.8965535814
0.824923954,0.9253756918
0.826391791,0.9288828537
0.827859627,0.9113236052
0.829327463,0.897851972
0.830795299,0.8906447210999999
0.832263135,0.8771649181
0.833730972,0.8698080179
0.835198808,0.8792322437
0.836666644,0.8930858155
0.83813448,0.8986617026
0.839602317,0.9154529419
0.841070153,0.9484143153
0.842537989,0.9832569211
0.844005825,0.982753066
0.845473661,0.9743951468000001
0.846941498,0.9564851986999999
0.848409334,0.9123900505
0.84987717,0.8557829905
0.851345006,0.8051736877
0.852812842,0.7887283916
0.854280679,0.7767164663999999
0.855748515,0.7839997206
0.857216351,0.7894133751000001
0.858684187,0.7803735316999999
0.860152024,0.798324416
0.86161986,0.823620595
0.863087696,0.8318002518
0.864555532,0.8531499237000001
0.866023368,0.8603579109
0.867491205,0.8553826063000001
0.868959041,0.8470753002
0.870426877,0.8413991670000001
0.871894713,0.8234330742
0.87336255,0.8067454554
0.874830386,0.7998752988
0.876298222,0.7960958198
0.877766058,0.7876426423
0.879233894,0.7864480429
0.880701731,0.8039890321000001
0.882169567,0.8424806691
0.883637403,0.8486546839
0.885105239,0.836769325
0.886573076,0.8274844335
0.888040912,0.8199424309
0.889508748,0.8151252957
0.890976584,0.8354756013
0.89244442,0.8539879203
0.893912257,0.8589358371
0.895380093,0.8526221295
0.896847929,0.8416462265
0.898315765,0.8257177582
0.899783601,0.8165764703999999
0.901251438,0.8019066354000001
0.902719274,0.7984509417000001
0.90418711,0.8102211978
0.905654946,0.8194722172000001
0.907122783,0.8204107598
0.908590619,0.8031671406
0.910058455,0.7831845826
0.911526291,0.7650103091
0.912994127,0.7555946073
0.914461964,0.760403575
0.9159298,0.7608557711
0.917397636,0.7616042673
0.918865472,0.7705146838
0.920333309,0.7862311032
0.921801145,0.8182134885000001
0.923268981,0.8328221188
0.924736817,0.8411917511
0.926204653,0.8450404098000001
0.92767249,0.8408006861999999
0.929140326,0.8314870753
0.930608162,0.8247552224
0.932075998,0.8232311241
0.933543834,0.8229366321
0.935011671,0.8218886006
0.936479507,0.826878971
0.937947343,0.8336096716
0.939415179,0.838632479
0.940883016,0.8427532242
0.942350852,0.8405048797
0.943818688,0.835443701
0.945286524,0.828643307
0.94675436,0.8156086425
0.948222197,0.8029318168
0.949690033,0.8128690526000001
0.951157869,0.8119142139000001
0.952625705,0.802650797
0.954093542,0.7874888731999999
0.955561378,0.7606714528
0.957029214,0.7258270396000001
0.95849705,0.6756394269999999
0.959964886,0.6316974790000001
0.961432723,0.5907873155
0.962900559,0.5760804072
0.964368395,0.58255763
0.965836231,0.5927024763
0.967304067,0.614497219
0.968771904,0.6442920788000001
0.97023974,0.6738131459
0.971707576,0.7021561124
0.973175412,0.7086393879
0.974643249,0.7026925639999999
0.976111085,0.7059692072
0.977578921,0.7094928249
0.979046757,0.7006985284999999
0.980514593,0.6890599683
0.98198243,0.6795630762
0.983450266,0.6680317015
0.984918102,0.6612332635
0.986385938,0.6588576444
0.987853775,0.6631113345
0.989321611,0.6970028638
0.990789447,0.7190429352
0.992257283,0.7414089977999999
0.993725119,0.7716233068
0.995192956,0.7834213619
0.996660792,0.7875748234000001
0.998128628,0.7995878427
0.999596464,0.805751448
1.0010643,0.7976591071
1.002532137,0.7851799004
1.003999973,0.7646148568
1.005467809,0.7350821773
1.006935645,0.7142933384000001
1.008403482,0.7026931573
1.009871318,0.6980142944000001
1.011339154,0.7017963046
1.01280699,0.7118984335
1.014274826,0.730344986
1.015742663,0.7457523109
1.017210499,0.7644476633
1.018678335,0.7774164588
1.020146171,0.7755709366
1.021614008,0.7708282547
1.023081844,0.7854444192
1.02454968,0.8017978979
1.026017516,0.8230078417
1.027485352,0.8284565046
1.028953189,0.8057959767999999
1.030421025,0.7743179866000001
1.031888861,0.7430871493
1.033356697,0.7029804266
1.034824533,0.6562824895999999
1.03629237,0.6081470412
1.037760206,0.5702077007
1.039228042,0.5429292139
1.040695878,0.5283750062
1.042163715,0.5270947226
1.043631551,0.5277996278
1.045099387,0.5421927025
1.046567223,0.5700612471
1.048035059,0.5734431011000001
1.049502896,0.5612777156
1.050970732,0.5535322109999999
1.052438568,0.544892258
1.053906404,0.5454084701
1.055374241,0.5408404875
1.056842077,0.5562644459
1.058309913,0.5942978766
1.059777749,0.6430882518
1.061245585,0.686767661
1.062713422,0.7252947125
1.064181258,0.7460225984
1.065649094,0.7699852806
1.06711693,0.8002686662999999
1.068584767,0.8346379774
1.070052603,0.8542898813
1.071520439,0.8697975494
1.072988275,0.8827527787
1.074456111,0.8912996517
1.075923948,0.8995348753
1.077391784,0.9091688574
1.07885962,0.9195600521
1.080327456,0.9277813879
1.081795292,0.9282152087
1.083263129,0.9272470038
1.084730965,0.9298185005
1.086198801,0.9345708737
1.087666637,0.9379348671000001
1.089134474,0.9342536685
1.09060231,0.9291158288
1.092070146,0.9164685078
1.093537982,0.8937293264
1.095005818,0.8647410192999999
1.096473655,0.8340704032
1.097941491,0.7998081496
1.099409327,0.7623627201000001
1.100877163,0.7405372685999999
1.102345,0.7305466394
1.103812836,0.7354006275
1.105280672,0.7400113707
1.106748508,0.7330986014
1.108216344,0.743313592
1.109684181,0.7633468261
1.111152017,0.7946916932
1.112619853,0.8137589786999999
1.114087689,0.8253387046
1.115555525,0.8354563521
1.117023362,0.8334052061999999
1.118491198,0.8255846803
1.119959034,0.8189482011
1.12142687,0.8165004433
1.122894707,0.8292917915000001
1.124362543,0.8295769586999999
1.125830379,0.8268697684999999
1.127298215,0.8195838277999999
1.128766051,0.8011314558
1.130233888,0.7733582566
1.131701724,0.7425035448999999
1.13316956,0.7243493195999999
1.134637396,0.7246114741999999
1.136105233,0.7205646441
1.137573069,0.6897074596999999
1.139040905,0.6542154166
1.140508741,0.6184440902
1.141976577,0.5950880472
1.143444414,0.5822303026
1.14491225,0.5639718582000001
1.146380086,0.5473262483
1.147847922,0.5240239285
1.149315758,0.5087093033
1.150783595,0.4993977225
1.152251431,0.5082640774
1.153719267,0.5202330673
1.155187103,0.5296575509
1.15665494,0.5429416007
1.158122776,0.5611651947
1.159590612,0.582949888
1.161058448,0.5991520007000001
1.162526284,0.6031614123000001
1.163994121,0.6072104134999999
1.165461957,0.6088867049000001
1.166929793,0.586997691
1.168397629,0.5593616644999999
1.169865466,0.5529492414
1.171333302,0.5441383396999999
1.172801138,0.5398913675
1.174268974,0.5394094711999999
1.17573681,0.5410155181999999
1.177204647,0.5423319038
1.178672483,0.549414034
1.180140319,0.5503146989000001
1.181608155,0.5487112666
1.183075991,0.5544644863
1.184543828,0.5714700163
1.186011664,0.5833090587
1.1874795,0.5866153088999999
1.188947336,0.5819101451
1.190415173,0.5759266069
1.191883009,0.5618640778
1.193350845,0.5629432144
1.194818681,0.5620115657
1.196286517,0.5575354926
1.197754354,0.5656190828
1.19922219,0.5707088571000001
1.200690026,0.5712552147
1.202157862,0.5713934464
1.203625699,0.5714499628999999
1.205093535,0.5548727011
1.206561371,0.548586013
1.208029207,0.5540618036
1.209497043,0.5520863771000001
1.21096488,0.5529278868
1.212432716,0.559064792
1.213900552,0.5469909045000001
1.215368388,0.5301600218
1.216836224,0.5262848466000001
1.218304061,0.5252177150999999
1.219771897,0.5241182322
1.221239733,0.5193768914
1.222707569,0.5240995874000001
1.224175406,0.5331868764
1.225643242,0.5373374840999999
1.227111078,0.5430178504000001
1.228578914,0.5550051506
1.23004675,0.5505150588000001
1.231514587,0.5457510085
1.232982423,0.5545964939
1.234450259,0.5688800546999999
1.235918095,0.5789761645999999
1.237385932,0.5879898756
1.238853768,0.6048301214
1.240321604,0.6320352728
1.24178944,0.6688962454999999
1.243257276,0.7130964560999999
1.244725113,0.7651274820999999
1.246192949,0.7885069442
1.247660785,0.7856676243
1.249128621,0.7791943739
1.250596457,0.7645270188
1.252064294,0.7506893747000001
1.25353213,0.7443039584000001
1.254999966,0.7772271141
1.256467802,0.7991428426999999
1.257935639,0.8184246104999999
1.259403475,0.8165762465999999
1.260871311,0.7904359231
1.262339147,0.7552466121
1.263806983,0.7259680622
1.26527482,0.6909200994
1.266742656,0.6837265145
1.268210492,0.7010694006
1.269678328,0.7147925893
1.271146165,0.7080591964
1.272614001,0.7123303179
1.274081837,0.6995055380999999
1.275549673,0.6818390108
1.277017509,0.673602708
1.278485346,0.6452012999
1.279953182,0.6169751149999999
1.281421018,0.6072336937
1.282888854,0.5930423367
1.284356691,0.5840200932999999
1.285824527,0.578785753
1.287292363,0.5760181997
1.288760199,0.5730798451
1.290228035,0.5752912618
1.291695872,0.5811675379
1.293163708,0.5812012602
1.294631544,0.5838356307
1.29609938,0.5842145806
1.297567216,0.5741292131
1.299035053,0.5723485943
1.300502889,0.5744379921
1.301970725,0.5830491339
1.303438561,0.5973138840000001
1.304906398,0.6090545969
1.306374234,0.6241518245
1.30784207,0.6324285731
1.309309906,0.6455071668000001
1.310777742,0.6489076940999999
1.312245579,0.6342101428
1.313713415,0.623693838
1.315181251,0.6399965846
1.316649087,0.6548487761
1.318116924,0.6688962267
1.31958476,0.6598541330000001
1.321052596,0.6569297671000001
1.322520432,0.6572437586
1.323988268,0.6390845394
1.325456105,0.6099721929999999
1.326923941,0.5762490970999999
1.328391777,0.5693435952999999
1.329859613,0.5785656186
1.331327449,0.5888425641999999
1.332795286,0.6125827876
1.334263122,0.6463083636
1.335730958,0.6859424738000001
1.337198794,0.7266020707999999
1.338666631,0.7594054069999999
1.340134467,0.7829891748
1.341602303,0.7713816045999999
1.343070139,0.7415978418
1.344537975,0.7131643421999999
1.346005812,0.6954562622
1.347473648,0.6927233168
1.348941484,0.7197731933
1.35040932,0.7569609241
1.351877157,0.803555534
1.353344993,0.8578484957
1.354812829,0.89407727
1.356280665,0.9154972229999999
1.357748501,0.9188659778
1.359216338,0.9111787574
1.360684174,0.8876528758
1.36215201,0.8530265171
1.363619846,0.812516249
1.365087682,0.7860627232
1.366555519,0.7894433109000001
1.368023355,0.8025605692000001
1.369491191,0.7928438588
1.370959027,0.7762001805
1.372426864,0.7628979761000001
1.3738947,0.7551646497000001
1.375362536,0.7446397542
1.376830372,0.7427525608
1.378298208,0.7357223541
1.379766045,0.7152593432
1.381233881,0.704253472
1.382701717,0.6961251163
1.384169553,0.6881925758
1.38563739,0.6954881207
1.387105226,0.7132123186
1.388573062,0.7302581756
1.390040898,0.7345897766
1.391508734,0.7265162515
1.392976571,0.7123337288
1.394444407,0.7043213251
1.395912243,0.6860431498
1.397380079,0.6481007786
1.398847915,0.6025984278
1.400315752,0.5840382026
1.401783588,0.5722601424
1.403251424,0.5668418608
1.40471926,0.5744618172
1.406187097,0.5829699878
1.407654933,0.5958543021
1.409122769,0.6208458474999999
1.410590605,0.6618413174
1.412058441,0.7050809226
1.413526278,0.7453805562
1.414994114,0.8021638827
1.41646195,0.8545761592
1.417929786,0.8905651961
1.419397623,0.9175689037
1.420865459,0.9326708332
1.422333295,0.9406629446
1.423801131,0.9397647878000001
1.425268967,0.9303459639
1.426736804,0.9155830519
1.42820464,0.8989480519999999
1.429672476,0.8713994671
1.431140312,0.8381672727
1.432608148,0.8131217119
1.434075985,0.794501423
1.435543821,0.7872894856
1.437011657,0.7807716447999999
1.438479493,0.773664005
1.43994733,0.7762183158
1.441415166,0.7797189481000001
1.442883002,0.7593096103
1.444350838,0.7287518033
1.445818674,0.7010851016
1.447286511,0.6785005016
1.448754347,0.6645192967000001
1.450222183,0.6635606043
1.451690019,0.6559830040000001
1.453157856,0.6398259478999999
1.454625692,0.6239765034
1.456093528,0.6218326582
1.457561364,0.6177150132
1.4590292,0.6101368903
1.460497037,0.6086173989
1.461964873,0.5972631867
1.463432709,0.5865558161
1.464900545,0.5865539122
1.466368382,0.5888586041
1.467836218,0.5890932712
1.469304054,0.5973526599000001
1.47077189,0.6106736227
1.472239726,0.6084947992999999
1.473707563,0.5977799813
1.475175399,0.5872820364
1.476643235,0.5883817625000001
1.478111071,0.5891270536
1.479578907,0.5804648059999999
1.481046744,0.5740210713
1.48251458,0.5720073289
1.483982416,0.5679207815
1.485450252,0.5716407018999999
1.486918089,0.5792213979
1.488385925,0.5878964478
1.489853761,0.6049413426
1.491321597,0.6182676852
1.492789433,0.6151945795
1.49425727,0.6068935408999999
1.495725106,0.6025753491
1.497192942,0.6060125175
1.498660778,0.6166389442
1.500128615,0.6210808189000001
1.501596451,0.6160316639
1.503064287,0.6043061562
1.504532123,0.5947866274
1.505999959,0.5991457174
1.507467796,0.6150369231
1.508935632,0.6198959836
1.510403468,0.622799208
1.511871304,0.6309502199999999
1.51333914,0.6422962203
1.514806977,0.6510278187999999
1.516274813,0.6499004589999999
1.517742649,0.6481875860999999
1.519210485,0.6441727121999999
1.520678322,0.6397609769
1.522146158,0.628036874
1.523613994,0.6172803869000001
1.52508183,0.6104837406
1.526549666,0.6093270877
1.528017503,0.6129573133999999
1.529485339,0.6150540680000001
1.530953175,0.6132424039
1.532421011,0.6138115598
1.533888848,0.6154498777999999
