wavelength (nm),0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
553.0,8.5802344,7.299515400000001,10.147089999999999,8.101734,8.059804000000002,8.294926,9.0925446,6.913174400000001,6.8698334,7.705179000000001,8.2848334,8.0017255,7.094482,7.174125000000001,8.0793335,7.306786,8.857273000000001,6.724358999999999,6.3795410000000015,6.625878999999999,5.861313,6.176583000000001,6.650238,7.8804929999999995,5.507452,6.380089,5.2815936,5.7818665,5.7194196,6.787375,5.547822,6.139704000000001,6.2769586,6.8611163,8.048454000000001,5.6191174,6.198214,5.796222,5.396111,5.8480286,6.288414,5.68483,5.002198,5.374461700000001,5.3486554,8.127843,5.357301,5.721094,5.0969050000000005,5.0961667,5.273436,5.6975109999999995,5.474875,4.9710477,6.504132,5.262820400000001,9.455635,4.5657654,5.6848517,6.1847655999999995,4.7696667,4.817541800000001,3.9977084000000005,4.079511,4.895199999999999,4.535875,4.2477618,8.001614,4.764522,3.5994666,8.5825604,7.8141796999999995
555.08,8.431338,7.101210999999999,9.846223,7.7504956,7.9084970000000006,8.055926,8.741786,6.7640080000000005,6.637833,7.507411,8.0776666,7.7883136,6.971429000000001,7.0222500000000005,7.846499999999999,7.183452,8.844755,6.689167,6.252296,6.4359393,5.614545000000001,6.0664166,6.4326666,7.592072,5.336539,6.1634375,5.198132,5.604089,5.606786,6.5074163999999985,5.408221999999999,5.984185,6.152208000000001,6.637589000000001,7.827829,5.5338654,5.999286,5.6472595,5.227381,5.6638464,6.052308000000001,5.532102,4.7565933,5.196769399999999,5.120168,7.971849000000001,5.230068999999999,5.5323047,4.944524,5.0314584,5.1500616,5.677644699999999,5.468542,4.7594763,6.350625,5.0149744,9.2203094,4.445102,5.4537036,5.9991406,4.5797916,4.6445,3.9066250000000005,3.9132443,4.7103554999999995,4.428625,4.151143,7.903491999999999,4.627536600000001,3.6192,8.427405,7.586211
557.16,8.426689,7.091349500000001,9.8363776,7.7886999999999995,7.903855999999999,8.013333,8.7046875,6.714365,6.6585,7.4009375,8.022791999999999,7.7597253,6.8935297,6.873041399999999,7.7785834,7.142420700000001,8.684545,6.648782300000001,6.3061224,6.451636399999999,5.642727,6.064666999999999,6.404619,7.667237,5.324808,6.1732587,5.263021999999999,5.569643999999999,5.580491299999999,6.581791399999999,5.5057776,5.978999999999999,6.089375,6.6750446000000005,7.866809,5.552059,5.9664734,5.6378516,5.2265875,5.5937019999999995,6.0883655,5.4255115,4.7651648,5.083897400000001,5.1259239999999995,7.897563000000001,5.181488000000001,5.4402734,4.877857,4.932250000000001,5.0384519999999995,5.646577999999999,5.3398334,4.7991428,6.2978819999999995,4.9415897,9.1434985,4.3492346,5.429074,5.9146484,4.585875,4.6022916,3.823625,3.8449335000000002,4.6516888,4.3024582,4.1277142,7.8735187,4.5302573,3.5469778,8.348339,7.605780999999999
559.24,8.408963,7.010173,9.7604956,7.792167399999999,7.904052,8.0365924,8.7474554,6.6856349999999996,6.631791399999999,7.407589000000001,7.9163336,7.7426276000000005,6.886947,6.9192084000000005,7.776124999999999,7.0849603,8.6448254,6.5628204000000006,6.0638776,6.3102423000000005,5.554697,5.9392084,6.308476000000001,7.533092000000001,5.1962980000000005,6.178304000000001,5.258736,5.4952890000000005,5.508036,6.532416399999999,5.366844499999999,5.902815000000001,5.992833000000001,6.6178125,7.874803000000001,5.433697499999999,5.909955399999999,5.570703999999999,5.277222,5.6035580000000005,6.044326999999999,5.433863499999999,4.7412637,5.089436,5.167563,7.8522406,5.214948000000001,5.5160547,4.866619,4.9320834,5.110062,5.594977999999999,5.403208600000001,4.7152856,6.313680399999999,4.9152306999999995,9.1556036,4.4022958,5.423333,5.9004297,4.52825,4.501625,3.871,3.8381778000000004,4.7062668,4.383249999999999,4.106143,7.902831000000001,4.5195587,3.4656887999999997,8.3252594,7.538437500000001
561.32,8.297826,7.0415220000000005,9.760836000000001,7.7632196,7.833268,8.004889,8.692054,6.717976,6.54275,7.4097766,8.035375,7.7136865,6.9429694,6.8651666,7.708208600000001,7.0754364,8.650769,6.579295,6.1195917,6.3320605,5.5914649999999995,6.1197919999999995,6.458905,7.557269999999999,5.2372595,6.2399554,5.1634064,5.476667,5.529107000000001,6.428125,5.466,5.990741,5.983958,6.689375,7.831908,5.4963446,5.9061163,5.5587409999999995,5.210357,5.550625,6.1394714,5.450341,4.7057693,5.0232822,5.028277299999999,7.9037256,5.1137024,5.482539,4.874238,4.920791599999999,5.0409597999999995,5.5368889999999995,5.280333000000001,4.777143,6.272743,4.953231000000001,9.1387305,4.376530799999999,5.4508149999999995,5.942969000000001,4.5804166,4.4647083,3.7834583,3.7963999999999998,4.6677335,4.329375,4.083143,7.8858466,4.5102942,3.5636444000000003,8.260796000000001,7.574453
563.4,8.386957,7.0764702999999995,9.7459753,7.756904,7.8058496,7.9876294,8.746875,6.670833,6.6430413999999995,7.3391516,7.973583400000001,7.7605884,6.912101,6.961583,7.654667,7.096865000000001,8.6605597,6.5771155,6.1513776,6.274484999999999,5.565202,6.0062085000000005,6.363619,7.589013,5.2133655,6.1355804,5.1935709999999995,5.460089000000001,5.481607,6.378083500000001,5.355289,5.889593,6.100292,6.640446,7.894145,5.4257983,6.034820999999999,5.5815924,5.256627,5.608173000000001,6.0713464,5.476817999999999,4.749010999999999,5.0481024,5.0740756,7.882129,5.1058823,5.469844000000001,4.9,4.9268332,5.087801799999999,5.59,5.2918335,4.696285700000001,6.230764000000001,4.9346155,9.127863999999999,4.3391836999999995,5.420963,5.901719000000001,4.5910416,4.5165833,3.8053332999999996,3.8567557000000003,4.671333300000001,4.386,4.113619,7.797672,4.5161765,3.4818221999999994,8.236782,7.567422
565.48,8.400669,7.108478,9.787059000000001,7.782414999999999,7.857679399999999,8.014925999999999,8.727679,6.634365000000001,6.6224585000000005,7.375624999999999,8.011042,7.6275683999999995,6.9260504,6.889708,7.6748334,7.1054759999999995,8.5622375,6.500833,6.171174,6.369454299999999,5.545606,5.948542,6.4107140000000005,7.560888,5.257066999999999,6.209911,5.1611536,5.4806665,5.5538837,6.417167,5.4282666,5.950296,5.966958600000001,6.5821875,7.904934,5.4588654,5.9888390000000005,5.604963000000001,5.335912499999999,5.621298,6.018461,5.416193,4.6916483,5.103795,5.119117699999999,7.949972,5.166678500000001,5.421992,4.8617142,4.931125,4.970186,5.5372,5.452125,4.7300952,6.250764,4.9556412000000005,9.1374304,4.3304593,5.4455554,5.8427734,4.524249999999999,4.5105832,3.7630000000000003,3.818,4.672089,4.3569168000000005,4.041619,7.8446826,4.5072794,3.5144888,8.36955,7.589258
567.56,8.487525,7.1183044,9.715015,7.753653000000001,7.7908826,8.031852,8.7708484,6.6325397,6.6731665,7.462366299999999,8.008708500000001,7.703373000000001,6.926639,6.854125,7.707958400000001,7.152896999999999,8.578182000000002,6.5252563,6.216174,6.260242300000001,5.511161499999999,6.0215,6.337142999999999,7.660788999999999,5.2649036,6.275089,5.172912,5.3829780000000005,5.43125,6.421375,5.330621999999999,5.9043335,6.029708,6.6364734,7.839803000000001,5.418613000000001,5.9666516000000005,5.5669257000000005,5.254286,5.551826999999999,6.048509500000001,5.4711365,4.7530768000000005,5.1,5.125672,7.8819609999999996,5.146194,5.558281,4.8384763,4.942916599999999,4.9904645,5.4920886,5.282000000000001,4.704,6.250417,4.9111795,9.163931999999999,4.297194,5.420296,5.882031,4.509625,4.492791700000001,3.7988750000000002,3.8142666999999997,4.6516888,4.3718332,4.0789523,7.8599207,4.5434192,3.5027999999999997,8.228650499999999,7.578320300000001
569.65,8.498261,7.128996600000001,9.8143964,7.8374615,7.761667,7.997259500000001,8.7648663,6.645118999999999,6.673125000000001,7.4871430000000005,8.0692914,7.808706,6.976386999999999,7.015333,7.734208400000001,7.044286,8.740979,6.567372000000001,6.2015814,6.328545500000001,5.5636365,5.9867084,6.294,7.586316,5.225625,6.2736163,5.164066,5.492622,5.4359375000000005,6.5006664999999995,5.460356,5.9128516,5.9994586000000005,6.7410266,7.922895,5.5047060000000005,5.9912054,5.623333,5.329643,5.626394,6.043173,5.4988635,4.7466482999999995,5.1613336,5.0825632,7.948123,5.157162499999999,5.483320300000001,4.846619,4.949916699999999,4.9565326,5.5845776,5.3149163999999995,4.6672382,6.267499999999999,5.0054870000000005,9.1328174,4.2976532,5.4553705,5.8375,4.5782083,4.4731668,3.7621249999999993,3.8969778,4.629689,4.4285000000000005,4.1561905,7.892196,4.5008456,3.5412445,8.318962,7.6598047000000005
571.73,8.60806,7.1525604,9.8140247,7.8009595,7.884967,8.106,8.7473663,6.732857,6.6794586,7.492768,8.093542,7.7294903999999995,6.980252000000001,6.9906250000000005,7.751666999999999,7.127103,8.767902,6.5545514,6.220204,6.2542425999999995,5.4921716,5.996042,6.370619000000001,7.6256910000000016,5.3369713999999995,6.333393,5.3175275,5.5461334,5.5685709999999995,6.505166599999999,5.400089,5.913111,6.100416999999999,6.578393,7.915493,5.486387,6.018393,5.652222,5.3051189999999995,5.632933,6.1831249999999995,5.528352,4.7753845,5.0645641999999995,5.1564703,7.9853503,5.202387999999999,5.459765599999999,4.852904700000001,4.953333400000001,5.103250699999999,5.5606665,5.330125,4.7389523,6.3001044,5.010974399999999,9.198514000000001,4.354592,5.409778,5.825,4.5588333,4.61475,3.8341665999999996,3.9115112,4.6907556,4.36975,4.098619,7.902037000000001,4.5065073,3.5128445,8.382076399999999,7.55875
573.82,8.566087,7.171245999999999,9.833839,7.872508,7.921830000000001,8.044815,8.876249999999999,6.713889000000001,6.7885834,7.480848399999999,8.110125,7.841961,7.0063025,6.938833600000001,7.822,7.0695636,8.8271326,6.620577,6.187449000000001,6.2147876,5.484343,5.879125,6.271381,7.642434,5.241875,6.323571,5.291923000000001,5.5185333000000005,5.5244196,6.477000000000001,5.455867,5.877963,6.086499999999999,6.741071,7.868092,5.5546216,5.9728125,5.696962999999999,5.289008,5.601826999999999,6.115769,5.472955,4.7063187,5.0586667,5.1031512,7.931400999999999,5.1885815,5.4135547,4.961857,4.9637082,5.1055728,5.580622,5.433458000000001,4.662381,6.30375,5.068923,9.181269499999999,4.3790308,5.465185,5.9290625,4.5714584,4.586083400000001,3.8874167,3.9752444000000007,4.6706223,4.4041250000000005,4.1058572,7.964021000000001,4.528897,3.5600446,8.479619000000001,7.6028516
575.9,8.648495,7.272249,9.8756036,7.8967804,7.932843,8.15437,8.890982,6.7800793,6.756124999999999,7.585848400000001,8.211542,7.8696470000000005,7.102969399999999,7.0184999999999995,7.840375000000001,7.1674207,8.751608,6.7078204,6.275969000000001,6.265697,5.621060999999999,6.0015,6.353143,7.7025,5.367789,6.3029459999999995,5.290220000000001,5.547688600000001,5.564375,6.4776666,5.4457775999999996,5.930295999999999,6.015958,6.7155804,8.001645,5.557227,5.9998663,5.662629399999999,5.306865,5.557259500000001,6.178317,5.48392,4.779285600000001,5.222,5.198319,7.969076,5.287578,5.541405999999999,4.9598572,4.9655417,5.1332510000000005,5.6496439999999994,5.404792,4.7399048,6.2911456,5.0358975,9.367678,4.310306,5.493333,5.9258984,4.538749999999999,4.5714584,3.8814999999999995,4.0110665999999995,4.7024444999999995,4.4869582999999995,4.1847144,7.9812964,4.5863602,3.6208443999999997,8.480727,7.688047000000001
577.99,8.817291,7.4014880000000005,10.0349536,7.990372,8.0123206,8.217889,9.038304000000002,6.8557935,6.904874999999999,7.6370087,8.297458500000001,7.930549300000001,7.177591,7.0368335,7.927625000000001,7.2789684999999995,8.843287,6.7761536,6.330816,6.391212,5.605505000000001,6.06975,6.4829047,7.806151,5.4528845,6.472054000000001,5.301429000000001,5.5859559999999995,5.514196,6.5306665,5.556667,6.056741,6.1049585,6.758080399999999,7.999933999999999,5.617395,6.0520984,5.7250000000000005,5.2901984,5.654326999999999,6.200673,5.590341,4.8692307,5.219282,5.2769330000000005,8.1242017,5.3193774,5.5266797,4.9823334,5.0779584,5.159411599999999,5.664489,5.5318335,4.852143,6.447847000000001,5.084923,9.358514,4.4194388,5.581074,6.046172,4.61,4.65725,4.00175,4.0072,4.7154224000000005,4.465375,4.1537619999999995,8.0232806,4.6899999999999995,3.6356445,8.614533,7.7828516
580.08,8.7976587,7.443287400000001,10.1198145,8.163189,8.098398399999999,8.314481,9.1193304,6.8751984,6.9675836,7.6825,8.297792,8.06,7.1980390000000005,7.170541399999999,8.053749999999999,7.335555399999999,9.121818,6.8012177,6.357245000000001,6.412788,5.641313,6.15675,6.545857,7.864934,5.5278845,6.515357000000001,5.428626,5.7448,5.678571,6.7142084,5.658266599999999,6.155111000000001,6.204583,6.9880804,8.108257,5.7369330000000005,6.1980804,5.844888999999999,5.4779364,5.7289905,6.318414,5.6801135,4.9176373,5.249795,5.326302500000001,8.2084033,5.360173,5.7153906,5.163905,5.1114584,5.275913,5.764488999999999,5.610958000000001,4.9981906,6.606735999999999,5.2057947,9.486811000000001,4.4740307999999995,5.6873706,6.1366016000000005,4.733625,4.6890833,3.9983334000000004,4.024711,4.8653778,4.597125,4.2176666,8.144312,4.706103,3.5783553999999995,8.672837500000002,7.870195300000001
582.16,8.884749,7.472595,10.1265326,8.1813934,8.1687256,8.364926,9.184643,6.928611,6.9995,7.743124999999999,8.4194165,8.023294,7.321204000000001,7.1694586000000005,7.9845,7.340118999999999,9.195315,6.9677563,6.53449,6.469272499999999,5.8574243,6.161791399999999,6.609857,7.936086,5.604808000000001,6.479866299999999,5.3884064,5.768889000000001,5.7439734,6.772292,5.6734670000000005,6.1876294,6.360291999999999,7.0437054,8.163158,5.7182355,6.0992413,5.8583704,5.521865,5.726730999999999,6.3596639999999995,5.658579999999999,4.933022,5.257436,5.405,8.2663306,5.416747400000001,5.6924220000000005,5.1579047000000005,5.0842917000000005,5.2687616,5.739022,5.6046249999999995,4.9124761999999995,6.5348267,5.2173334,9.502817400000001,4.4325,5.7375183000000005,6.132969000000001,4.6721667,4.7444168,4.0540833,4.0391556,4.862933300000001,4.5694583,4.215237999999999,8.2265344,4.711029399999999,3.7284888,8.7417993,7.915585999999999
584.26,9.035886,7.535259399999999,10.249504,8.193313,8.185817,8.4175555,9.1216516,7.029801599999999,7.0619165,7.780044599999999,8.502708,8.173098,7.345657999999999,7.271124999999999,8.1939166,7.445119,9.1795807,6.983205000000001,6.532806399999999,6.48903,5.794646599999999,6.2169165,6.727856999999999,7.9664470000000005,5.622308,6.6475446,5.469176,5.8284,5.678348399999999,6.737792,5.629733,6.16363,6.451749999999999,7.036963999999999,8.27375,5.8307983,6.2794196,5.9860739999999995,5.5831744,5.8577405,6.364664,5.781193,5.120824,5.371539,5.372016599999999,8.420335999999999,5.4510034,5.696835999999999,5.219,5.1612085,5.382910000000001,5.8716,5.652208,5.0600476,6.680451699999999,5.21241,9.696594,4.5394388,5.7351483,6.26375,4.807875,4.7594168,4.0644168,4.0838223,4.9478223,4.6469583000000005,4.3400952,8.368201000000001,4.9075735,3.8348444,8.757128,7.975156
586.34,9.1104346,7.6740485,10.26839,8.238854400000001,8.20683,8.4883704,9.2601337,7.110397,7.1129999999999995,7.8508484,8.526708399999999,8.1240393,7.4170306,7.32275,8.215250000000001,7.483214,9.1338464,6.939358999999999,6.517755,6.522727000000001,5.822120999999999,6.2442084,6.774381,8.106283,5.641826999999999,6.698036,5.619011,5.872,5.840445999999999,6.8255,5.745733,6.262962999999999,6.3660000000000005,7.0262054,8.399308999999999,5.8434454,6.322633700000001,5.941814600000001,5.617738000000001,5.931731,6.421539,5.758807000000001,4.9756042,5.4535895000000005,5.422059000000001,8.452129,5.5170935,5.763359400000001,5.2537139999999996,5.2320416000000005,5.375511,5.9408,5.7291669999999995,5.062857,6.731389,5.3966156000000005,9.663127,4.6459183,5.863555,6.319453,4.8360834,4.899125,4.0840833,4.087955600000001,4.946755700000001,4.701958299999999,4.3593332,8.330212000000001,4.913272,3.761378,8.867716,8.0335547
588.43,9.091806,7.694429300000001,10.269814,8.329071,8.208986999999999,8.588925999999999,9.156205400000001,7.116627,7.0636664,7.8802234,8.452625000000001,8.1180786,7.423697499999999,7.2768335,8.213208600000002,7.4548016,9.216923000000001,7.111603,6.652856999999999,6.497818,5.9548486,6.237625,6.730904499999999,8.109474,5.718894,6.7349554000000005,5.527252999999999,5.823244600000001,5.7308484,6.8026666,5.726622300000001,6.268,6.398833600000001,7.126919599999999,8.389308999999999,5.935420000000001,6.3825,6.0141480000000005,5.62373,5.9386536,6.500096399999999,5.872898,4.968132,5.453641,5.3941595,8.495826399999999,5.535813000000001,5.796484400000001,5.305047600000001,5.243958,5.416687,5.9632446,5.914750000000001,5.1011905,6.7456946,5.3287176999999994,9.788669,4.5823468,5.802074,6.220547000000001,4.862416700000001,4.8508334,4.1517084,4.067022,4.9965332,4.6954166,4.3000952,8.4758203,4.9502206,3.8064,8.868339,8.087656
590.53,8.9685956,7.5490656000000005,10.144582,8.1141174,8.146863,8.358333,9.075982,7.010357000000001,6.9889166000000005,7.6639734,8.3537915,7.9840784,7.2858826,7.188208599999999,8.0794586,7.3957935,9.0223773,6.8456410000000005,6.597245,6.540848400000001,5.802474999999999,6.244,6.645047600000001,7.944374999999999,5.472211,6.4976337,5.449286,5.834933499999999,5.676695999999999,6.673500000000001,5.652489000000001,6.189259,6.3530835,7.0513837,8.191381999999999,5.768109,6.254375,5.861889,5.509602999999999,5.797644,6.280384499999999,5.691477,4.8830768,5.3180510000000005,5.33479,8.365322,5.379204,5.685664000000001,5.114142800000001,5.154624999999999,5.272940999999999,5.833022499999999,5.6375415,4.839381,6.561458000000001,5.0931796,9.658978,4.5338776,5.623963,6.1345703,4.7758334,4.8232916,3.9898334,3.9634668,4.8654224,4.4959167,4.1874286000000005,8.257883000000001,4.766249999999999,3.6524889999999997,8.824083,7.984883
592.62,8.9461206,7.602422000000001,10.156904,8.1312384,8.136503000000001,8.3847406,9.1007587,6.982143000000001,7.048958,7.685625,8.442625000000001,8.062313999999999,7.300756,7.274166999999999,8.138542,7.432619,9.09014,6.8460254,6.5311224,6.534545,5.814140999999999,6.21375,6.684048000000001,7.918717,5.524183000000001,6.590982,5.417253,5.740933,5.597589000000001,6.690666500000001,5.6660889999999995,6.176925700000001,6.386458,6.938929000000001,8.305263,5.8544116,6.260536,5.838926,5.4838495,5.779039,6.321731,5.6813635,4.9106594999999995,5.3591283999999995,5.300756,8.4029974,5.465294,5.7314844,5.153905,5.1917084000000004,5.354457999999999,5.8668,5.6455,4.973381,6.6328125,5.1875385000000005,9.646687,4.4611734,5.7154816,6.192578,4.7617084,4.776375,4.0149582,3.9678223000000004,4.8462668,4.5607500000000005,4.3094287,8.266931,4.8816913,3.6387554999999994,8.730796,7.9635547
594.72,8.893110400000001,7.516851000000001,10.077677999999999,8.0094116,7.9932680000000005,8.272481699999998,8.993437499999999,6.9435709999999995,6.888374999999999,7.6704016,8.219125,7.9493726,7.326891000000001,7.130666499999999,8.0620416,7.330595,8.947413,6.915897,6.4565814,6.610121500000001,5.797929,6.146,6.659190700000001,7.9506250000000005,5.5104809999999995,6.504643000000001,5.3375275,5.646711,5.5945540000000005,6.610291999999999,5.5764886,6.108926,6.2369586,6.903304,8.182433999999999,5.7673950000000005,6.166518,5.8617035,5.3756744,5.690336,6.368316999999999,5.61625,4.875714400000001,5.2503589999999996,5.2430255,8.352605,5.3328375,5.631601600000001,5.0152856,5.1329584,5.286903999999999,5.789778,5.5717913999999995,4.8525713999999995,6.554027999999999,5.080307599999999,9.5757587,4.430510300000001,5.631481300000001,6.118867,4.652625,4.693125,4.0103333,3.9394666000000003,4.8153778,4.5732083,4.2222382,8.176111,4.8442648,3.7099554,8.762837500000002,7.856445300000001
596.81,8.7811035,7.507716,10.0139935,7.967059,8.013856,8.2102594,8.8761163,6.822261999999999,6.774875,7.624018,8.2105414,7.8528625000000005,7.2258545000000005,7.0988750000000005,8.081542,7.315634999999999,8.798252,6.794230999999999,6.366377599999999,6.365333000000001,5.6176262999999995,6.03675,6.449905,7.883750000000001,5.4700964,6.376875,5.271923000000001,5.628,5.5225446,6.56475,5.5472,6.041148,6.2447919999999995,6.846294599999999,8.096808999999999,5.6596216,6.183482,5.773444,5.349405,5.695769,6.2396155,5.629432,4.848242000000001,5.139026,5.1810925,8.24521,5.2270935,5.594297,5.054333199999999,5.0325,5.1813,5.678711,5.5173334,4.8848572,6.398993,5.053231,9.4273065,4.3823468000000005,5.5511479999999995,6.03,4.61675,4.6425418,3.8999582,3.904,4.7195557,4.4983334,4.1140952,8.210317400000001,4.7047427,3.5770667,8.642941,7.781953
598.9,9.047826,7.4890656,9.933653000000001,8.0456036,7.997679399999999,8.2626666,8.9822766,6.969167,6.941291499999999,7.6379459999999995,8.2995416,7.925843,7.299468000000001,7.077083000000001,8.044125000000001,7.32869,8.9167834,6.818397,6.453010000000001,6.374302999999999,5.7107574,6.0952079999999995,6.522952,7.993683999999999,5.4863464,6.4851337,5.3160986,5.6596,5.5649109999999995,6.610583500000001,5.561067,6.075481600000001,6.271375,6.851607,8.18875,5.661933,6.090893,5.8085925,5.4267065,5.697356,6.2897595,5.585057,4.9030768,5.153692,5.280924,8.389804000000002,5.3179584,5.6022266,5.152571400000001,5.0399167,5.226873,5.6255554,5.596791399999999,4.928619,6.435139000000001,5.067436,9.576037,4.392857,5.5699629999999996,6.069492,4.7005832,4.6432082999999995,3.9884167000000006,3.9390222,4.7749777,4.495125,4.1601904,8.229603,4.8218015,3.6035556000000004,8.6304846,7.841367000000001
601.0,8.959398,7.552630000000001,10.009751999999999,8.0566254,7.978137,8.205222,8.991339000000002,6.933016,6.873,7.621429,8.13325,7.908196,7.3363586,7.090249999999999,8.024708,7.315714000000001,8.997063,6.8238464,6.3834186,6.4261816,5.711111,6.0467914,6.531667,7.989342000000001,5.492933000000001,6.4479016,5.270055,5.7118665,5.5220087,6.561667,5.6418225,6.1425555,6.256708399999999,6.971339,8.201283,5.742646999999999,6.157321,5.8022595,5.3680554,5.682019,6.301298000000001,5.467898,4.794945,5.117641,5.198445400000001,8.332073000000001,5.314221,5.5777734,5.0900952,5.00075,5.220897999999999,5.7907556,5.599583,4.8578094,6.480972,5.073436,9.515201399999999,4.3690817,5.519258999999999,6.0510547,4.65575,4.6351249999999995,3.9427499999999998,3.9728,4.7444,4.4777499999999995,4.134762,8.1958997,4.7743015,3.6615111999999996,8.7322144,7.9191016
603.1,8.891839599999999,7.467024,9.861424,8.001517,7.912222000000001,8.154926,8.8953125,6.935595,6.838333,7.6069196,8.205416999999999,7.882549,7.244846000000001,7.060125,7.95275,7.314246000000001,8.820909,6.807436,6.4522960000000005,6.3943634,5.6415656,6.1069165,6.4717145,7.892894999999999,5.35,6.41125,5.3253845,5.6049335,5.558214,6.484667,5.5292889999999995,6.030444300000001,6.1405835,6.9129913,8.137237,5.6174789999999994,6.029598399999999,5.6853705,5.358214000000001,5.666441999999999,6.161105999999999,5.447954999999999,4.815110000000001,5.1871279999999995,5.1684874999999995,8.233949599999999,5.276885999999999,5.545469000000001,5.0605237,5.0332916,5.295449,5.736711,5.51275,4.874619,6.443472,5.059640999999999,9.474303599999999,4.362245,5.600407000000001,5.9733984,4.5799582,4.7288333,3.9415832999999996,3.8745334,4.7122665,4.4699582,4.164524,8.1775134,4.7457351999999995,3.650311,8.6943945,7.8820703000000005
605.19,8.888193999999999,7.443218,9.9365015,7.940929,7.9696074999999995,8.178555,8.874286,6.927023999999999,6.830875,7.634732,8.1168335,7.7884705,7.328796,7.178458,8.0262085,7.309524000000001,8.9251746,6.832308000000001,6.413929,6.3384849999999995,5.6598486,6.0139166,6.421,7.896743000000001,5.448606,6.4420984,5.3003295999999995,5.616178000000001,5.556070999999999,6.45925,5.4848444,6.015222,6.1370416,6.830937500000001,8.184079,5.684873700000001,6.1239734,5.693814999999999,5.390873,5.649711,6.2518270000000005,5.540057,4.8127472,5.162974000000001,5.199832,8.277339,5.2695154,5.521757999999999,5.005047599999999,4.9792084,5.1318884,5.784489,5.576499999999999,4.821381000000001,6.384722000000001,5.127282,9.468669,4.3676531999999995,5.547926,6.010586,4.5447500000000005,4.688208299999999,3.884,3.9003555000000003,4.7169778,4.4612082,4.102857,8.2572485,4.7490808,3.6366666,8.715052,7.885625
607.3,9.011639,7.530035,9.9320435,8.008514,8.0892487,8.332481699999999,8.999196,6.960119,6.887917000000001,7.757411,8.2026666,7.9096075,7.373753699999999,7.151042,8.0525836,7.2775793,9.056083999999998,7.0534609999999995,6.3760205,6.3998785,5.713384,6.1224585000000005,6.485143,8.010164,5.436298000000001,6.5188837,5.4348350000000005,5.6718665,5.611518,6.543708500000001,5.517867,6.029407300000001,6.1156250000000005,7.064732,8.259342,5.8815125,6.135445999999999,5.678741,5.4574603,5.6926440000000005,6.3350480000000005,5.450341,4.8910990000000005,5.242308,5.2084454000000004,8.402549,5.309584999999999,5.5621875,5.0550952,5.0505,5.172043499999999,6.0042224,5.742833000000001,4.8537143,6.447361,5.122513,9.529720999999999,4.4141837,5.594704,6.0653125,4.626,4.6775833,3.9235833999999996,3.9416446,4.7417776,4.4304166,4.184333199999999,8.406852,4.7185663,3.803511,8.948685000000001,7.9249220000000005
609.4,9.5831104,8.0883734,10.533961999999999,8.6912384,8.682843,8.9880743,9.663482,7.4455160000000005,7.4421669999999995,8.258125,9.052167,8.5459216,7.873445400000001,7.672208000000001,8.609667,7.8156744,9.6844055,7.359039000000001,6.8417346000000006,6.858909000000001,6.171667,6.641749999999999,7.159381,8.60625,6.009375,6.975268,5.737912,6.1254669999999996,6.1757587,7.1547920000000005,5.972178,6.499258999999999,6.695875,7.5296875,8.814145,6.268108999999999,6.5573663,6.278778,5.8457539999999995,6.252067,6.785577,5.999829999999999,5.267308000000001,5.696102,5.755294,8.8860504,5.8974396,6.2074609999999995,5.6129047000000005,5.402875,5.71356,6.487955299999999,6.129874999999999,5.308238,6.947535,5.639436,10.232074599999999,4.9055612,6.1776666,6.5583594000000005,5.099125,5.039125,4.320625,4.3955112000000005,5.297156,4.928000000000001,4.4690475,8.855608499999999,5.095772,3.9911557,9.436851,8.346797
611.5,11.161204,9.594290999999998,12.519628999999998,10.197585,9.902451,10.242222,11.280178000000001,8.867856999999999,8.7704584,9.723393,10.520416,9.8428235,8.9982355,8.859958500000001,10.31575,9.1801984,10.822167999999998,8.6296155,8.157959,8.33,7.4340405,7.783458,8.394286,9.908256999999999,7.3605286,8.243304,6.9162085,7.477156,7.2518304,8.3600415,7.074978,7.9867035,8.293417,8.649776600000001,10.189474,7.3680255,7.929062500000001,7.751073999999999,6.930357000000001,7.3892786,7.995625,7.100909,6.4561536,7.0607180000000005,6.989286,10.67717,7.0324915,7.238594000000001,6.802476,6.5989580000000005,6.9672754,7.341155400000001,7.059249999999999,6.879048,8.580868,6.890359,12.457554,5.722193600000001,7.5226666,8.024179700000001,6.356875,6.3517084,5.456125,5.3799554,6.2806665,6.112749999999999,5.5844762999999995,10.0058997,6.327389500000001,4.7361777,10.588097000000001,10.0314453
